timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2021-05-12 08:45:33.146,-1.0,-0.062256,-0.4375,-0.96875,-0.226318,0.015625,101
2021-05-12 08:45:33.166,-1.0,-0.042969,-0.435303,-0.96875,-0.236328,0.015625,101
2021-05-12 08:45:33.187,-1.0,-0.029297,-0.419678,-0.96875,-0.234375,0.015625,101
2021-05-12 08:45:33.207,-1.0,-0.03125,-0.424072,-0.970215,-0.232666,0.015625,101
2021-05-12 08:45:33.227,-1.0,-0.030762,-0.442627,-0.961182,-0.240234,0.01416,101
2021-05-12 08:45:33.247,-1.0,-0.034912,-0.451416,-0.956299,-0.253418,0.020996,101
2021-05-12 08:45:33.266,-0.999268,-0.045898,-0.438721,-0.970947,-0.24707,0.032227,101
2021-05-12 08:45:33.286,-1.003662,-0.025391,-0.455078,-0.96875,-0.222412,0.035889,101
2021-05-12 08:45:33.306,-1.018555,-0.01416,-0.453125,-0.96875,-0.196777,0.049072,101
2021-05-12 08:45:33.326,-1.012207,-0.010498,-0.453125,-0.96875,-0.210938,0.046875,101
2021-05-12 08:45:33.347,-0.994141,-0.00293,-0.453857,-0.969238,-0.237793,0.047363,101
2021-05-12 08:45:33.367,-0.977295,-0.013184,-0.449219,-0.964844,-0.236816,0.044189,101
2021-05-12 08:45:33.387,-0.964111,0.002197,-0.431152,-0.953857,-0.254395,0.026611,101
2021-05-12 08:45:33.407,-0.975586,0.0,-0.415283,-0.970215,-0.266846,0.01416,101
2021-05-12 08:45:33.427,-1.020996,0.0,-0.399658,-0.96875,-0.267334,0.013672,101
2021-05-12 08:45:33.446,-1.053711,0.0,-0.381104,-0.96875,-0.282471,-0.000977,101
2021-05-12 08:45:33.466,-1.046875,0.001221,-0.378662,-0.96875,-0.281006,-0.000977,101
2021-05-12 08:45:33.486,-1.049805,-0.004639,-0.392822,-0.967773,-0.281738,-0.015381,101
2021-05-12 08:45:33.506,-1.0354,-0.025879,-0.390625,-0.953125,-0.297607,0.000488,101
2021-05-12 08:45:33.527,-1.004395,-0.02832,-0.390625,-0.968506,-0.327881,0.015381,101
2021-05-12 08:45:33.547,-0.997803,-0.006348,-0.392334,-0.953613,-0.329102,0.000488,101
2021-05-12 08:45:33.567,-1.0,0.000244,-0.381348,-0.952881,-0.299316,0.000732,101
2021-05-12 08:45:33.586,-1.0,0.007324,-0.382324,-0.953125,-0.284424,-0.01416,101
2021-05-12 08:45:33.606,-0.998047,0.017578,-0.384766,-0.953125,-0.254639,-0.015625,101
2021-05-12 08:45:33.626,-1.01001,0.015625,-0.375,-0.951416,-0.23584,-0.01709,101
2021-05-12 08:45:33.646,-1.00708,0.015625,-0.364502,-0.966064,-0.233887,-0.002441,101
2021-05-12 08:45:33.666,-1.008789,0.015625,-0.368164,-0.968994,-0.234375,0.000244,101
2021-05-12 08:45:33.687,-1.008301,0.015625,-0.365479,-0.970703,-0.232178,0.0,101
2021-05-12 08:45:33.707,-0.998291,0.017822,-0.364502,-0.956787,-0.243896,0.0,101
2021-05-12 08:45:33.727,-1.002197,0.003906,-0.383545,-0.952148,-0.259766,0.0,101
2021-05-12 08:45:33.747,-0.992676,0.010254,-0.403809,-0.955322,-0.279785,0.0,101
2021-05-12 08:45:33.766,-0.973145,0.00708,-0.404541,-0.940186,-0.271729,0.002197,101
2021-05-12 08:45:33.786,-0.960449,0.000977,-0.363525,-0.944092,-0.261963,-0.007812,101
