timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2020-11-17 08:34:38.242,-1.092773,-0.028076,-0.123291,-0.925049,-0.150146,0.147217,101
2020-11-17 08:34:38.262,-1.05957,-0.014648,-0.125977,-0.90625,-0.068604,0.11084,101
2020-11-17 08:34:38.282,-1.042969,-0.015625,-0.141602,-0.92041,-0.030518,0.10791,101
2020-11-17 08:34:38.302,-1.012939,-0.015625,-0.142334,-0.937012,-0.074707,0.138672,101
2020-11-17 08:34:38.321,-1.015625,-0.013428,-0.156006,-0.9375,-0.138672,0.170898,101
2020-11-17 08:34:38.341,-1.015137,-0.000244,-0.136719,-0.9375,-0.187256,0.187256,101
2020-11-17 08:34:38.361,-1.017578,-0.019531,-0.123291,-0.9375,-0.1875,0.170898,101
2020-11-17 08:34:38.381,-1.035889,-0.032959,-0.125,-0.937256,-0.202881,0.122803,101
2020-11-17 08:34:38.402,-1.045898,-0.031494,-0.125,-0.937988,-0.185303,0.09082,101
2020-11-17 08:34:38.422,-1.029053,-0.028564,-0.125,-0.954834,-0.154541,0.061768,101
2020-11-17 08:34:38.442,-1.03125,-0.01001,-0.125,-0.968506,-0.155029,0.078857,101
2020-11-17 08:34:38.461,-1.031738,0.001953,-0.125488,-0.950439,-0.136719,0.079346,101
2020-11-17 08:34:38.481,-1.0271,0.000732,-0.12085,-0.936035,-0.105225,0.096436,101
2020-11-17 08:34:38.501,-1.012451,-0.004883,-0.108643,-0.9375,-0.090088,0.112305,101
2020-11-17 08:34:38.521,-1.02002,-0.013428,-0.099609,-0.937744,-0.078369,0.130127,101
2020-11-17 08:34:38.541,-1.034424,0.001221,-0.078125,-0.934814,-0.0979,0.164307,101
2020-11-17 08:34:38.562,-1.026123,0.004883,-0.096924,-0.922607,-0.108154,0.19165,101
2020-11-17 08:34:38.582,-1.013184,0.017822,-0.087158,-0.939697,-0.094238,0.181641,101
2020-11-17 08:34:38.602,-1.01416,0.016846,-0.082275,-0.932861,-0.11377,0.1521,101
2020-11-17 08:34:38.622,-1.022461,0.009766,-0.087646,-0.929688,-0.130127,0.15625,101
2020-11-17 08:34:38.641,-1.028809,-0.002197,-0.086182,-0.975098,-0.142578,0.157959,101
2020-11-17 08:34:38.661,-1.00708,0.0,-0.121582,-0.968018,-0.142578,0.14624,101
2020-11-17 08:34:38.681,-0.997559,-0.001465,-0.12207,-0.972656,-0.128418,0.095459,101
2020-11-17 08:34:38.701,-0.998291,0.004883,-0.102051,-0.987305,-0.085938,0.070068,101
2020-11-17 08:34:38.722,-1.006836,0.024658,-0.087891,-0.979736,-0.097168,0.053711,101
2020-11-17 08:34:38.742,-1.015869,0.036865,-0.064941,-0.967285,-0.115234,0.054932,101
2020-11-17 08:34:38.762,-1.019287,0.018066,-0.025879,-0.960449,-0.126709,0.077637,101
2020-11-17 08:34:38.782,-1.042725,-0.005859,-0.011475,-0.963867,-0.160645,0.058838,101
2020-11-17 08:34:38.802,-1.086182,-0.0354,-0.061035,-1.015137,-0.265625,0.069092,101
2020-11-17 08:34:38.821,-1.12915,-0.088623,-0.117432,-1.045654,-0.363281,0.077148,101
2020-11-17 08:34:38.841,-1.156738,-0.135742,-0.126221,-1.075684,-0.342285,0.05249,101
2020-11-17 08:34:38.861,-1.148926,-0.13916,-0.137939,-1.067871,-0.203613,0.01416,101
2020-11-17 08:34:38.882,-1.089844,-0.056152,-0.124023,-1.04541,-0.03418,-0.043213,101
2020-11-17 08:34:38.902,-1.0354,0.011963,-0.106201,-1.036865,0.067627,-0.103516,101
2020-11-17 08:34:38.922,-1.037842,0.025146,-0.102539,-1.000977,0.098145,-0.14502,101
2020-11-17 08:34:38.942,-1.050293,-0.006836,-0.131836,-0.96582,0.125732,-0.16748,101
2020-11-17 08:34:38.961,-1.04126,-0.065186,-0.180908,-0.945312,0.059814,-0.126953,101
2020-11-17 08:34:38.981,-1.013916,-0.081543,-0.240967,-0.964355,-0.012207,-0.096924,101
2020-11-17 08:34:39.001,-0.981201,-0.084961,-0.301758,-0.992188,-0.054443,-0.054688,101
2020-11-17 08:34:39.021,-0.947266,-0.047607,-0.317627,-1.051514,-0.109131,0.037354,101
2020-11-17 08:34:39.041,-0.919922,-0.010498,-0.305908,-1.184326,-0.119385,0.09668,101
2020-11-17 08:34:39.062,-0.932373,-0.039795,-0.277588,-1.263184,-0.130859,0.104004,101
2020-11-17 08:34:39.082,-1.001709,-0.106689,-0.245117,-1.227539,-0.105225,0.100586,101
2020-11-17 08:34:39.102,-1.0896,-0.153564,-0.213379,-1.184814,-0.10376,0.119629,101
2020-11-17 08:34:39.122,-1.136475,-0.151367,-0.181641,-1.210938,-0.094482,0.087891,101
2020-11-17 08:34:39.141,-1.143555,-0.106934,-0.145996,-1.211182,-0.063232,-0.020508,101
2020-11-17 08:34:39.161,-1.133789,-0.070801,-0.141602,-1.101562,-0.068359,-0.089355,101
2020-11-17 08:34:39.181,-1.093018,-0.035645,-0.127686,-0.991211,-0.091553,-0.108398,101
2020-11-17 08:34:39.201,-1.026123,-0.030518,-0.126221,-0.946777,-0.086914,-0.0979,101
2020-11-17 08:34:39.222,-1.002686,-0.029541,-0.111328,-0.914307,-0.066406,-0.098145,101
2020-11-17 08:34:39.242,-0.984375,-0.044922,-0.110596,-0.90625,-0.065918,-0.126953,101
2020-11-17 08:34:39.262,-0.998047,-0.044189,-0.093994,-0.9021,-0.047607,-0.157471,101
2020-11-17 08:34:39.282,-1.0,-0.075195,-0.110107,-0.86084,0.003906,-0.202393,101
2020-11-17 08:34:39.302,-1.0,-0.078125,-0.080322,-0.825195,0.033936,-0.237061,101
