timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2021-03-09 09:35:01.567,-1.001953,-0.183594,-0.299072,-0.949463,0.057373,-0.134521,101
2021-03-09 09:35:01.587,-0.967773,-0.186523,-0.296875,-0.933105,-0.114014,-0.150146,101
2021-03-09 09:35:01.607,-0.947021,-0.157471,-0.296875,-0.979736,-0.277588,-0.197754,101
2021-03-09 09:35:01.627,-0.959229,-0.137451,-0.295166,-1.032471,-0.276611,-0.298584,101
2021-03-09 09:35:01.647,-0.970947,-0.131104,-0.304443,-1.025391,-0.157959,-0.418213,101
2021-03-09 09:35:01.667,-0.967041,-0.133789,-0.308105,-1.022949,-0.072754,-0.401855,101
2021-03-09 09:35:01.687,-0.973633,-0.166992,-0.296143,-1.020508,-0.10498,-0.317383,101
2021-03-09 09:35:01.707,-0.993164,-0.178711,-0.291748,-0.995361,-0.129639,-0.352295,101
2021-03-09 09:35:01.727,-1.001953,-0.148193,-0.272217,-1.0,-0.162109,-0.359863,101
2021-03-09 09:35:01.747,-1.0,-0.13208,-0.263428,-1.0,-0.237549,-0.365723,101
2021-03-09 09:35:01.767,-1.0,-0.1604,-0.265625,-1.00293,-0.274414,-0.380127,101
2021-03-09 09:35:01.787,-1.001709,-0.15625,-0.263672,-0.98877,-0.263916,-0.359131,101
2021-03-09 09:35:01.807,-0.992676,-0.157959,-0.274414,-0.959229,-0.265625,-0.356445,101
2021-03-09 09:35:01.827,-0.980469,-0.148926,-0.275879,-0.94751,-0.314697,-0.361816,101
2021-03-09 09:35:01.847,-0.993408,-0.138428,-0.263428,-0.925537,-0.332031,-0.313477,101
2021-03-09 09:35:01.867,-0.994385,-0.138672,-0.267334,-0.88916,-0.247314,-0.316406,101
2021-03-09 09:35:01.887,-0.982178,-0.148193,-0.257812,-0.871826,-0.25708,-0.327148,101
2021-03-09 09:35:01.907,-0.982422,-0.158203,-0.247803,-0.868652,-0.292969,-0.342041,101
2021-03-09 09:35:01.927,-0.990234,-0.15625,-0.25,-0.856934,-0.216797,-0.353027,101
2021-03-09 09:35:01.947,-1.009766,-0.154053,-0.247803,-0.856201,-0.180176,-0.358643,101
2021-03-09 09:35:01.967,-1.021484,-0.168213,-0.26001,-0.871582,-0.222412,-0.4021,101
2021-03-09 09:35:01.987,-0.999268,-0.159424,-0.259277,-0.89502,-0.271729,-0.418945,101
2021-03-09 09:35:02.007,-0.978516,-0.128662,-0.248047,-0.890625,-0.229248,-0.412842,101
2021-03-09 09:35:02.027,-0.990479,-0.123047,-0.25,-0.89502,-0.146729,-0.325684,101
2021-03-09 09:35:02.047,-1.010254,-0.126953,-0.245605,-0.867676,-0.236816,-0.31543,101
2021-03-09 09:35:02.067,-1.021484,-0.114258,-0.269287,-0.85083,-0.501953,-0.497559,101
2021-03-09 09:35:02.087,-1.000244,-0.118408,-0.273682,-0.911133,-0.743896,-0.741455,101
2021-03-09 09:35:02.107,-0.972168,-0.113525,-0.274902,-0.958008,-0.771729,-0.928955,101
2021-03-09 09:35:02.127,-0.967041,-0.118896,-0.273926,-1.019287,-0.684082,-0.851562,101
2021-03-09 09:35:02.147,-0.964111,-0.168701,-0.266113,-0.99707,-0.577881,-0.651611,101
2021-03-09 09:35:02.167,-0.986816,-0.203369,-0.256348,-0.899902,-0.51123,-0.541992,101
2021-03-09 09:35:02.187,-1.007324,-0.199707,-0.248291,-0.903809,-0.478271,-0.452881,101
2021-03-09 09:35:02.207,-0.985596,-0.171631,-0.258789,-0.91333,-0.405273,-0.5271,101
2021-03-09 09:35:02.227,-0.937744,-0.138672,-0.216553,-0.884766,-0.324951,-0.888916,101
2021-03-09 09:35:02.246,-0.970459,-0.100586,-0.160156,-0.778076,-0.23291,-0.88623,101
2021-03-09 09:35:02.267,-1.015137,-0.098145,-0.158447,-0.736572,-0.205811,-0.509766,101
2021-03-09 09:35:02.287,-1.019043,-0.120361,-0.19043,-0.753662,-0.363281,-0.480957,101
