timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2021-03-03 11:59:59.380,-0.987061,-0.023193,-0.390625,-0.981934,-0.087158,0.001465,101
2021-03-03 11:59:59.400,-0.976562,-0.01416,-0.390625,-0.948242,-0.076416,0.0,101
2021-03-03 11:59:59.419,-0.943848,-0.017578,-0.390625,-0.934082,-0.078125,-0.001709,101
2021-03-03 11:59:59.439,-0.936279,-0.003418,-0.388428,-0.917969,-0.075684,-0.018555,101
2021-03-03 11:59:59.459,-0.935303,-0.001465,-0.400635,-0.907715,-0.065186,-0.034912,101
2021-03-03 11:59:59.479,-0.947754,0.012207,-0.416992,-0.946045,-0.092529,-0.044434,101
2021-03-03 11:59:59.500,-0.966064,0.018066,-0.436768,-0.987549,-0.062012,-0.013672,101
2021-03-03 11:59:59.520,-0.970947,0.00293,-0.427246,-0.960205,-0.106689,-0.006348,101
2021-03-03 11:59:59.540,-0.955811,0.001465,-0.406738,-0.897705,-0.200684,0.070068,101
2021-03-03 11:59:59.560,-0.94873,-0.012695,-0.42041,-0.898682,-0.24292,0.056885,101
2021-03-03 11:59:59.580,-0.975098,-0.023193,-0.411133,-1.002441,-0.293213,0.013184,101
2021-03-03 11:59:59.599,-1.005615,0.029297,-0.392822,-1.09375,-0.341797,0.031738,101
2021-03-03 11:59:59.619,-1.055664,0.097168,-0.390137,-1.139893,-0.245117,0.00415,101
2021-03-03 11:59:59.639,-1.068359,0.145508,-0.390625,-1.064941,-0.129883,-0.090088,101
2021-03-03 11:59:59.659,-1.023926,0.078857,-0.39209,-0.986816,-0.140625,-0.106201,101
2021-03-03 11:59:59.680,-1.004395,0.019043,-0.378662,-0.928467,-0.139648,-0.031738,101
2021-03-03 11:59:59.700,-0.972412,0.025391,-0.362549,-0.908447,-0.149658,0.054932,101
2021-03-03 11:59:59.720,-0.968262,0.057373,-0.345215,-0.957275,-0.247314,0.042236,101
2021-03-03 11:59:59.740,-0.971436,0.07666,-0.343506,-0.949951,-0.279297,-0.007568,101
2021-03-03 11:59:59.759,-0.940674,0.07959,-0.344971,-0.917725,-0.20752,-0.026123,101
2021-03-03 11:59:59.779,-0.937012,0.065186,-0.332031,-0.905029,-0.149658,0.055176,101
