timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2020-11-18 12:31:45.830,-1.015625,-0.093506,0.062256,-1.010254,-0.11377,-0.181641,101
2020-11-18 12:31:45.849,-1.015625,-0.077637,0.046875,-1.034668,-0.105469,-0.202881,101
2020-11-18 12:31:45.869,-1.015625,-0.046387,0.078613,-1.116211,-0.131348,-0.189697,101
2020-11-18 12:31:45.889,-1.015625,-0.047119,0.093994,-1.120605,-0.178223,-0.19043,101
2020-11-18 12:31:45.909,-1.015137,-0.063721,0.093506,-1.046387,-0.216797,-0.165283,101
2020-11-18 12:31:45.930,-0.999512,-0.111328,0.094482,-0.990967,-0.212158,-0.115234,101
2020-11-18 12:31:45.950,-1.0,-0.141357,0.125244,-0.969971,-0.150635,-0.108398,101
2020-11-18 12:31:45.970,-1.0,-0.139893,0.108154,-0.965088,-0.122803,-0.107666,101
2020-11-18 12:31:45.990,-1.0,-0.123535,0.092285,-0.995605,-0.149902,-0.114746,101
2020-11-18 12:31:46.009,-0.999268,-0.106934,0.077393,-1.001953,-0.166748,-0.1875,101
2020-11-18 12:31:46.029,-0.982666,-0.077393,0.077881,-0.989746,-0.197266,-0.241455,101
2020-11-18 12:31:46.049,-0.967773,-0.095215,0.078857,-0.955566,-0.220215,-0.274414,101
2020-11-18 12:31:46.069,-0.969727,-0.111084,0.095459,-0.967529,-0.195312,-0.308594,101
2020-11-18 12:31:46.090,-0.985352,-0.125977,0.110107,-0.957031,-0.16333,-0.312988,101
2020-11-18 12:31:46.110,-0.983154,-0.123779,0.109375,-0.939209,-0.128662,-0.310791,101
2020-11-18 12:31:46.130,-0.967773,-0.106934,0.109375,-0.938721,-0.124268,-0.325684,101
2020-11-18 12:31:46.150,-0.967285,-0.092285,0.10791,-0.925537,-0.125,-0.328369,101
2020-11-18 12:31:46.169,-0.95166,-0.094971,0.093994,-0.909668,-0.123291,-0.326416,101
2020-11-18 12:31:46.189,-0.954346,-0.112061,0.110596,-0.892334,-0.13501,-0.341309,101
2020-11-18 12:31:46.209,-0.973145,-0.126221,0.109375,-0.890137,-0.164307,-0.343994,101
2020-11-18 12:31:46.229,-1.00293,-0.125,0.109131,-0.890625,-0.19751,-0.34375,101
2020-11-18 12:31:46.250,-0.996582,-0.124756,0.111084,-0.89209,-0.215332,-0.346924,101
2020-11-18 12:31:46.270,-0.963623,-0.126709,0.124512,-0.878662,-0.232178,-0.315186,101
2020-11-18 12:31:46.290,-0.953369,-0.141602,0.107666,-0.862793,-0.23291,-0.320312,101
2020-11-18 12:31:46.310,-0.969971,-0.144531,0.111328,-0.843994,-0.244385,-0.361816,101
2020-11-18 12:31:46.330,-0.970703,-0.174805,0.126709,-0.853516,-0.271973,-0.429199,101
2020-11-18 12:31:46.349,-0.986084,-0.172119,0.122803,-0.883057,-0.318604,-0.440186,101
2020-11-18 12:31:46.369,-0.981934,-0.169678,0.10791,-0.912842,-0.358887,-0.418945,101
2020-11-18 12:31:46.389,-0.967041,-0.152344,0.106934,-0.960693,-0.338135,-0.458252,101
2020-11-18 12:31:46.409,-0.96875,-0.136719,0.091309,-0.98291,-0.287354,-0.49292,101
2020-11-18 12:31:46.430,-0.968262,-0.120605,0.098389,-0.986084,-0.280273,-0.532227,101
2020-11-18 12:31:46.450,-0.969727,-0.107178,0.131104,-0.972656,-0.286133,-0.501465,101
2020-11-18 12:31:46.470,-0.996338,-0.112305,0.141846,-0.95166,-0.246094,-0.409912,101
2020-11-18 12:31:46.490,-1.057861,-0.124023,0.143311,-0.977783,-0.199951,-0.335449,101
2020-11-18 12:31:46.509,-1.057373,-0.107666,0.159424,-0.988281,-0.133057,-0.315186,101
2020-11-18 12:31:46.529,-1.035156,-0.106201,0.148193,-1.071777,-0.115479,-0.41626,101
2020-11-18 12:31:46.549,-1.09082,-0.092041,0.0979,-1.163574,-0.184814,-0.484375,101
2020-11-18 12:31:46.569,-1.10791,-0.090088,0.069824,-1.168213,-0.257812,-0.446777,101
2020-11-18 12:31:46.590,-1.06958,-0.078125,0.067139,-1.104248,-0.266602,-0.434814,101
2020-11-18 12:31:46.610,-1.030762,-0.101074,0.094482,-0.973389,-0.270508,-0.348389,101
2020-11-18 12:31:46.630,-0.969238,-0.13623,0.075928,-0.803223,-0.239014,-0.153809,101
2020-11-18 12:31:46.650,-0.947021,-0.157959,0.078613,-0.748047,-0.113037,-0.086426,101
2020-11-18 12:31:46.669,-0.962891,-0.133301,0.075684,-0.886475,-0.062744,-0.157959,101
2020-11-18 12:31:46.689,-1.009766,-0.095459,0.054199,-1.016113,-0.185791,-0.19165,101
2020-11-18 12:31:46.709,-1.019043,-0.047852,0.019531,-1.051514,-0.319336,-0.149414,101
2020-11-18 12:31:46.729,-1.009277,-0.030518,-0.00415,-1.013916,-0.298584,-0.12793,101
2020-11-18 12:31:46.750,-0.972168,-0.047607,0.0,-0.949219,-0.213867,-0.116455,101
2020-11-18 12:31:46.770,-0.947021,-0.053955,0.000732,-0.907959,-0.198242,-0.074219,101
2020-11-18 12:31:46.790,-0.960205,-0.087158,-0.003906,-0.913818,-0.227783,-0.018311,101
2020-11-18 12:31:46.810,-0.99292,-0.091064,-0.016113,-0.960205,-0.248047,-0.037842,101
2020-11-18 12:31:46.830,-1.001221,-0.079834,-0.023926,-0.981201,-0.248535,-0.070557,101
2020-11-18 12:31:46.849,-1.003418,-0.097656,-0.05127,-0.996094,-0.263184,-0.101807,101
2020-11-18 12:31:46.869,-1.022217,-0.084961,-0.048584,-1.015137,-0.267578,-0.138184,101
2020-11-18 12:31:46.889,-1.033447,-0.056885,-0.038818,-1.005859,-0.252197,-0.133057,101
2020-11-18 12:31:46.909,-1.030273,-0.066895,-0.006348,-0.971436,-0.251221,-0.088135,101
2020-11-18 12:31:46.930,-1.034668,-0.080322,0.000244,-0.981201,-0.23999,-0.050537,101
2020-11-18 12:31:46.950,-1.053711,-0.079102,0.008301,-0.989746,-0.205811,-0.05127,101
2020-11-18 12:31:46.970,-1.065674,-0.074219,0.041504,-0.941162,-0.213867,-0.00708,101
2020-11-18 12:31:46.990,-1.058594,-0.055176,0.045166,-0.9646,-0.22876,0.000732,101
2020-11-18 12:31:47.009,-1.042725,-0.04541,0.023926,-0.956055,-0.252441,-0.001709,101
2020-11-18 12:31:47.029,-1.015869,-0.042725,0.012207,-0.952637,-0.337402,0.016602,101
2020-11-18 12:31:47.049,-0.967041,-0.024902,0.019531,-0.953125,-0.313965,-0.001953,101
2020-11-18 12:31:47.069,-0.948486,-0.008057,0.038574,-0.953125,-0.238281,-0.077148,101
2020-11-18 12:31:47.090,-0.953125,0.002197,0.050293,-0.951172,-0.154297,-0.138184,101
