timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2021-03-08 11:03:43.368,-0.986328,-0.200684,-0.157715,-0.999756,-0.249756,-0.219727,101
2021-03-08 11:03:43.388,-0.982422,-0.191406,-0.142578,-1.000488,-0.219238,-0.203613,101
2021-03-08 11:03:43.409,-0.996338,-0.173584,-0.140381,-0.986084,-0.233643,-0.203613,101
2021-03-08 11:03:43.429,-1.013916,-0.173096,-0.141846,-0.954346,-0.234863,-0.1875,101
2021-03-08 11:03:43.449,-1.012939,-0.157959,-0.126709,-0.953613,-0.219971,-0.204834,101
2021-03-08 11:03:43.469,-1.043457,-0.154541,-0.123291,-0.938232,-0.202393,-0.142334,101
2021-03-08 11:03:43.488,-1.04834,-0.168945,-0.137695,-0.936523,-0.232422,-0.166748,101
2021-03-08 11:03:43.508,-1.033936,-0.186035,-0.153564,-0.952148,-0.233643,-0.229248,101
2021-03-08 11:03:43.528,-1.019043,-0.1875,-0.17041,-0.953857,-0.249023,-0.262207,101
2021-03-08 11:03:43.548,-0.986816,-0.1875,-0.171875,-0.940186,-0.250732,-0.293945,101
2021-03-08 11:03:43.569,-0.984131,-0.188477,-0.171875,-0.907227,-0.236328,-0.312256,101
2021-03-08 11:03:43.589,-0.983154,-0.171875,-0.172852,-0.921387,-0.21875,-0.296875,101
2021-03-08 11:03:43.609,-0.998779,-0.186279,-0.158203,-0.907471,-0.23291,-0.311035,101
2021-03-08 11:03:43.629,-1.0,-0.1875,-0.141357,-0.905029,-0.236328,-0.3125,101
2021-03-08 11:03:43.648,-1.0,-0.188232,-0.139648,-0.92041,-0.205566,-0.310303,101
2021-03-08 11:03:43.668,-1.0,-0.172607,-0.155273,-0.919678,-0.20166,-0.341064,101
2021-03-08 11:03:43.688,-1.0,-0.171631,-0.15625,-0.949219,-0.215088,-0.341553,101
2021-03-08 11:03:43.708,-1.0,-0.172363,-0.156738,-0.968506,-0.247314,-0.369873,101
2021-03-08 11:03:43.729,-0.999268,-0.157227,-0.141602,-0.952148,-0.25,-0.403564,101
2021-03-08 11:03:43.749,-1.015381,-0.140137,-0.125244,-0.97998,-0.246338,-0.404053,101
2021-03-08 11:03:43.769,-1.000244,-0.170654,-0.124512,-1.002441,-0.289551,-0.435547,101
2021-03-08 11:03:43.789,-0.999512,-0.186768,-0.140137,-0.958008,-0.323975,-0.428711,101
2021-03-08 11:03:43.808,-1.015381,-0.202637,-0.140381,-0.953857,-0.347412,-0.361816,101
2021-03-08 11:03:43.828,-1.015625,-0.218506,-0.156006,-0.94043,-0.286621,-0.405762,101
2021-03-08 11:03:43.848,-1.0,-0.203125,-0.15625,-0.921875,-0.297119,-0.351074,101
2021-03-08 11:03:43.868,-1.0,-0.187256,-0.140381,-0.935303,-0.270508,-0.340088,101
2021-03-08 11:03:43.888,-1.031494,-0.187012,-0.140625,-0.934814,-0.25,-0.372559,101
2021-03-08 11:03:43.909,-1.03125,-0.155762,-0.140625,-0.963379,-0.260498,-0.358643,101
2021-03-08 11:03:43.929,-1.047119,-0.156738,-0.140137,-0.979736,-0.294678,-0.392334,101
2021-03-08 11:03:43.949,-1.046387,-0.189453,-0.124512,-1.013184,-0.289551,-0.336426,101
2021-03-08 11:03:43.969,-1.030029,-0.236084,-0.124756,-1.011475,-0.228027,-0.325684,101
2021-03-08 11:03:43.988,-1.016113,-0.250488,-0.125977,-0.919922,-0.199463,-0.341553,101
2021-03-08 11:03:44.008,-1.048096,-0.247314,-0.157227,-0.886475,-0.238525,-0.346924,101
2021-03-08 11:03:44.028,-1.045166,-0.18457,-0.156982,-0.925781,-0.291016,-0.31665,101
2021-03-08 11:03:44.048,-1.013184,-0.187256,-0.172363,-0.976807,-0.303955,-0.311768,101
2021-03-08 11:03:44.069,-0.998047,-0.188477,-0.172607,-1.005127,-0.241699,-0.315674,101
2021-03-08 11:03:44.089,-0.984375,-0.202881,-0.188477,-0.946777,-0.236328,-0.287354,101
