timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2020-11-09 10:27:30.997,-1.033447,-0.127197,-0.123291,-0.849854,-0.196533,-0.344971,101
2020-11-09 10:27:31.017,-1.019531,-0.113281,-0.125,-0.852783,-0.147217,-0.350098,101
2020-11-09 10:27:31.038,-1.01709,-0.108643,-0.118408,-0.846924,-0.129395,-0.400635,101
2020-11-09 10:27:31.058,-0.990723,-0.109375,-0.157471,-0.866943,-0.131348,-0.429688,101
2020-11-09 10:27:31.077,-1.076416,-0.113281,-0.186279,-0.876953,-0.097656,-0.435059,101
2020-11-09 10:27:31.097,-1.087158,-0.089355,-0.291992,-0.910156,-0.054443,-0.313721,101
2020-11-09 10:27:31.118,-1.049805,-0.032715,-0.220703,-1.021484,0.050537,-0.209717,101
2020-11-09 10:27:31.138,-1.062744,-0.068604,-0.196289,-1.039551,0.047119,-0.338135,101
2020-11-09 10:27:31.158,-1.0354,-0.089111,-0.245361,-1.113525,-0.014893,-0.505615,101
2020-11-09 10:27:31.177,-1.022461,-0.118652,-0.232422,-1.173096,0.030762,-0.538086,101
2020-11-09 10:27:31.197,-1.115967,-0.150879,-0.276367,-1.003174,0.057617,-0.399658,101
2020-11-09 10:27:31.218,-1.128662,-0.184082,-0.280273,-0.954834,-0.06958,-0.275146,101
2020-11-09 10:27:31.237,-1.085205,-0.202148,-0.297607,-1.125488,-0.262451,-0.199951,101
2020-11-09 10:27:31.257,-1.003174,-0.205566,-0.265625,-1.119873,-0.310059,-0.197021,101
2020-11-09 10:27:31.277,-1.000732,-0.143066,-0.295898,-0.892578,-0.181885,-0.257324,101
2020-11-09 10:27:31.298,-0.968994,-0.109863,-0.296875,-0.771973,-0.063721,-0.182617,101
2020-11-09 10:27:31.318,-0.968506,-0.077881,-0.297119,-0.950195,-0.102295,-0.110596,101
2020-11-09 10:27:31.337,-0.952148,-0.076904,-0.361084,-1.032227,-0.125244,-0.193848,101
2020-11-09 10:27:31.357,-0.9375,-0.028809,-0.376953,-0.923828,-0.089111,-0.142334,101
2020-11-09 10:27:31.378,-0.954834,-0.012939,-0.406982,-0.945801,0.011963,-0.035889,101
2020-11-09 10:27:31.398,-0.968262,0.017578,-0.388428,-0.974121,0.031006,0.0,101
2020-11-09 10:27:31.417,-0.956055,0.015381,-0.37207,-0.959229,-0.075195,0.084229,101
2020-11-09 10:27:31.437,-1.007568,0.017334,-0.359863,-0.938232,-0.229248,0.049072,101
2020-11-09 10:27:31.458,-1.032227,0.033447,-0.375,-0.936523,-0.336182,0.032959,101
2020-11-09 10:27:31.478,-1.013184,0.024658,-0.351562,-1.026123,-0.230469,0.012207,101
2020-11-09 10:27:31.497,-1.020508,-0.023438,-0.299805,-1.075684,-0.189697,-0.042725,101
2020-11-09 10:27:31.517,-1.051025,-0.032959,-0.25708,-0.977783,-0.260254,-0.029541,101
2020-11-09 10:27:31.538,-1.044189,-0.032227,-0.247314,-0.911133,-0.335449,0.030518,101
2020-11-09 10:27:31.558,-1.026855,-0.024902,-0.253906,-0.9021,-0.356201,0.104736,101
2020-11-09 10:27:31.577,-1.006104,0.00708,-0.264648,-0.934814,-0.258789,0.087402,101
2020-11-09 10:27:31.597,-0.979736,0.022461,-0.244385,-0.923828,-0.135986,0.037354,101
2020-11-09 10:27:31.618,-0.985107,0.029297,-0.227051,-0.925293,-0.121582,0.01416,101
2020-11-09 10:27:31.638,-0.979736,0.012207,-0.220703,-0.877686,-0.150391,0.044189,101
2020-11-09 10:27:31.658,-0.966309,0.019287,-0.237549,-0.885742,-0.197266,0.049561,101
2020-11-09 10:27:31.677,-0.970703,0.039551,-0.231445,-0.947754,-0.248291,0.004395,101
2020-11-09 10:27:31.697,-0.958008,0.043701,-0.209229,-0.997314,-0.235352,-0.044678,101
2020-11-09 10:27:31.718,-0.928955,0.030029,-0.164795,-1.031494,-0.219238,-0.062012,101
2020-11-09 10:27:31.737,-0.954834,0.023926,-0.139404,-0.984619,-0.203369,-0.0625,101
2020-11-09 10:27:31.757,-0.990967,0.022217,-0.162842,-0.9375,-0.123047,-0.0625,101
2020-11-09 10:27:31.777,-0.979736,0.025391,-0.134033,-1.001221,-0.046387,-0.078857,101
2020-11-09 10:27:31.798,-1.00415,-0.02417,-0.112549,-0.978516,-0.113525,-0.089844,101
