timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2020-11-11 15:27:50.779,-0.901855,-0.023193,-0.353027,-0.850586,-0.164795,-0.207275,101
2020-11-11 15:27:50.799,-0.967773,0.014404,-0.382324,-0.841064,-0.107666,-0.2229,101
2020-11-11 15:27:50.819,-1.072266,0.056885,-0.391846,-0.847656,-0.04248,-0.240967,101
2020-11-11 15:27:50.840,-1.11377,0.067871,-0.396729,-0.859619,-0.017822,-0.281982,101
2020-11-11 15:27:50.860,-1.083008,0.039795,-0.357422,-0.827881,-0.043213,-0.348877,101
2020-11-11 15:27:50.880,-1.085693,0.017578,-0.312988,-0.796875,-0.008545,-0.418945,101
2020-11-11 15:27:50.900,-1.121582,0.013184,-0.337402,-0.847168,-0.026367,-0.492676,101
2020-11-11 15:27:50.919,-1.115967,0.026855,-0.347656,-0.833008,-0.08374,-0.484375,101
2020-11-11 15:27:50.939,-1.088623,0.046387,-0.318359,-0.758301,-0.112793,-0.430908,101
2020-11-11 15:27:50.959,-1.024414,0.034668,-0.296875,-0.819824,-0.134766,-0.463623,101
2020-11-11 15:27:50.979,-1.002197,0.019775,-0.311768,-0.825195,-0.13501,-0.5,101
2020-11-11 15:27:51.000,-0.984375,-0.011719,-0.299316,-0.880615,0.070068,-0.521484,101
2020-11-11 15:27:51.020,-0.998779,-0.030029,-0.282227,-0.978027,0.182129,-0.506348,101
2020-11-11 15:27:51.040,-1.000732,-0.031982,-0.280273,-0.849854,0.03418,-0.505859,101
2020-11-11 15:27:51.060,-0.986572,-0.016602,-0.296631,-0.819336,-0.048828,-0.549072,101
2020-11-11 15:27:51.080,-0.938477,-0.000244,-0.281738,-0.861572,-0.105225,-0.615723,101
2020-11-11 15:27:51.099,-0.937256,0.0,-0.265625,-0.961426,-0.263672,-0.648682,101
2020-11-11 15:27:51.119,-0.937744,0.0,-0.265625,-1.061523,-0.446289,-0.590088,101
2020-11-11 15:27:51.139,-0.970459,0.0,-0.265137,-0.9729,-0.35791,-0.258789,101
2020-11-11 15:27:51.159,-1.001953,0.0,-0.25,-0.897217,-0.108398,-0.116211,101
2020-11-11 15:27:51.180,-1.016357,0.0,-0.265381,-1.075684,0.019043,-0.464355,101
2020-11-11 15:27:51.200,-1.015381,0.0,-0.246338,-1.210938,-0.438477,-0.888672,101
2020-11-11 15:27:51.220,-1.01709,0.0,-0.2146,-0.962158,-0.794189,-0.749512,101
2020-11-11 15:27:51.240,-1.032227,0.0,-0.203125,-1.120117,-0.174561,-0.375732,101
2020-11-11 15:27:51.259,-1.035156,0.0,-0.224121,-1.279541,0.244385,-0.217285,101
2020-11-11 15:27:51.279,-1.06665,0.002197,-0.255859,-0.945312,0.093018,-0.138672,101
2020-11-11 15:27:51.299,-1.054688,0.017334,-0.265869,-0.679199,0.044922,-0.029053,101
2020-11-11 15:27:51.319,-1.009766,0.01709,-0.236816,-0.706787,0.057373,0.038818,101
2020-11-11 15:27:51.340,-1.013428,0.001953,-0.211182,-0.899902,-0.0625,0.092041,101
2020-11-11 15:27:51.360,-1.026123,-0.049561,-0.342041,-0.99292,-0.2771,0.061279,101
2020-11-11 15:27:51.380,-1.110596,-0.002686,-0.445312,-0.948486,-0.429199,-0.084229,101
2020-11-11 15:27:51.400,-1.130371,0.01416,-0.347168,-0.961914,-0.415527,-0.089111,101
2020-11-11 15:27:51.419,-0.994629,-0.031738,-0.273193,-0.953613,-0.355713,-0.020752,101
2020-11-11 15:27:51.439,-1.102051,-0.077393,-0.32251,-0.895996,-0.321045,-0.043701,101
2020-11-11 15:27:51.459,-1.240479,-0.0625,-0.467041,-0.904541,-0.390625,-0.003174,101
2020-11-11 15:27:51.479,-1.157227,0.001709,-0.445312,-0.972412,-0.326172,-0.047852,101
2020-11-11 15:27:51.500,-1.056396,-0.005127,-0.412354,-0.993896,-0.158936,-0.075928,101
2020-11-11 15:27:51.520,-1.0354,-0.088379,-0.441162,-0.934326,-0.062012,0.005859,101
2020-11-11 15:27:51.540,-1.064941,-0.189453,-0.506348,-0.9021,-0.108887,0.102539,101
2020-11-11 15:27:51.560,-0.99292,-0.217041,-0.51123,-0.946289,-0.163086,0.085205,101
2020-11-11 15:27:51.580,-0.869629,-0.180664,-0.511719,-0.952148,-0.198486,0.061035,101
2020-11-11 15:27:51.599,-0.801758,-0.079102,-0.529053,-0.963135,-0.219971,0.095459,101
2020-11-11 15:27:51.619,-0.830811,0.003906,-0.51001,-1.012695,-0.195557,0.041016,101
2020-11-11 15:27:51.639,-0.909912,0.016602,-0.531494,-1.003906,-0.117188,-0.029053,101
2020-11-11 15:27:51.659,-0.960205,-0.01123,-0.552734,-0.95459,-0.063721,-0.002197,101
2020-11-11 15:27:51.680,-0.928223,-0.011719,-0.494873,-0.967041,-0.074707,0.014648,101
2020-11-11 15:27:51.700,-0.86499,0.011719,-0.42749,-1.0,-0.169678,0.030518,101
2020-11-11 15:27:51.720,-0.857666,0.009277,-0.416016,-0.952881,-0.218506,0.062744,101
2020-11-11 15:27:51.740,-0.901855,-0.001709,-0.430176,-0.905029,-0.12085,0.14209,101
2020-11-11 15:27:51.759,-0.928955,-0.00415,-0.441162,-0.889893,-0.011475,0.141113,101
2020-11-11 15:27:51.779,-0.917236,0.015625,-0.428467,-0.890625,-0.022949,0.157715,101
2020-11-11 15:27:51.799,-0.890625,0.039062,-0.417969,-0.88916,-0.173828,0.172852,101
2020-11-11 15:27:51.819,-0.850586,0.055908,-0.428955,-0.875977,-0.293701,0.169189,101
