timestamp,back_x,back_y,back_z,thigh_x,thigh_y,thigh_z,label
2020-11-05 12:57:01.447,-1.032959,-0.078125,-0.162354,-0.961914,-0.187988,0.15625,101
2020-11-05 12:57:01.467,-1.04248,-0.078125,-0.141357,-0.924072,-0.217041,0.270752,101
2020-11-05 12:57:01.487,-1.047363,-0.082275,-0.150146,-0.876221,-0.150391,0.300049,101
2020-11-05 12:57:01.506,-1.046875,-0.057129,-0.166992,-0.894531,-0.0979,0.236084,101
2020-11-05 12:57:01.526,-1.048584,-0.020508,-0.183105,-0.917236,-0.087891,0.206299,101
2020-11-05 12:57:01.546,-1.035645,-0.012939,-0.202637,-0.936523,-0.109375,0.190186,101
2020-11-05 12:57:01.566,-1.019287,-0.028809,-0.189941,-0.927734,-0.17334,0.184814,101
2020-11-05 12:57:01.587,-1.001709,-0.032959,-0.187256,-0.912598,-0.196045,0.196045,101
2020-11-05 12:57:01.607,-0.998291,-0.018799,-0.1875,-0.878174,-0.243652,0.236572,101
2020-11-05 12:57:01.627,-1.012695,-0.001221,-0.188721,-0.883545,-0.238037,0.181152,101
2020-11-05 12:57:01.647,-1.030029,0.0,-0.174072,-0.917236,-0.233887,0.18042,101
2020-11-05 12:57:01.667,-1.03125,0.0,-0.156982,-0.923828,-0.239014,0.217773,101
2020-11-05 12:57:01.687,-1.03125,0.000488,-0.156006,-0.909424,-0.19458,0.188721,101
2020-11-05 12:57:01.707,-1.03125,-0.016357,-0.15625,-0.89209,-0.171631,0.212158,101
2020-11-05 12:57:01.727,-1.03125,0.030273,-0.15625,-0.88916,-0.18457,0.249512,101
2020-11-05 12:57:01.747,-1.015381,0.046875,-0.140381,-0.904785,-0.200684,0.223389,101
2020-11-05 12:57:01.766,-1.015625,0.062988,-0.124023,-0.90625,-0.21582,0.186523,101
2020-11-05 12:57:01.786,-1.015625,0.077881,-0.092529,-0.90625,-0.249756,0.232422,101
2020-11-05 12:57:01.806,-1.015381,0.060791,-0.094482,-0.90625,-0.220215,0.219727,101
2020-11-05 12:57:01.827,-1.016602,0.045654,-0.110352,-0.905762,-0.203613,0.204346,101
2020-11-05 12:57:01.847,-1.030762,0.048096,-0.106445,-0.921631,-0.187744,0.156494,101
2020-11-05 12:57:01.867,-1.016113,0.06543,-0.075439,-0.937256,-0.155518,0.140869,101
2020-11-05 12:57:01.887,-1.030762,0.07959,-0.078125,-0.921143,-0.123047,0.203369,101
2020-11-05 12:57:01.907,-1.013916,0.075439,-0.076172,-0.905029,-0.079346,0.15625,101
2020-11-05 12:57:01.927,-1.015869,0.062744,-0.058105,-0.891357,-0.160645,0.204346,101
2020-11-05 12:57:01.947,-1.012695,0.08252,-0.045166,-0.922607,-0.169434,0.1875,101
2020-11-05 12:57:01.967,-0.997803,0.095947,-0.043701,-0.905273,-0.123047,0.205322,101
2020-11-05 12:57:01.987,-0.999268,0.09082,-0.028564,-0.903076,-0.138916,0.220215,101
2020-11-05 12:57:02.006,-1.003418,0.071777,-0.033447,-0.873779,-0.102783,0.21582,101
2020-11-05 12:57:02.026,-1.018311,0.063232,-0.057129,-0.893555,-0.078125,0.177246,101
2020-11-05 12:57:02.046,-1.011475,0.084229,-0.077637,-0.912109,-0.120605,0.112549,101
2020-11-05 12:57:02.066,-0.998535,0.094971,-0.064453,-0.940918,-0.184082,0.065186,101
2020-11-05 12:57:02.087,-0.995361,0.098145,-0.082275,-0.937744,-0.203125,0.026367,101
2020-11-05 12:57:02.107,-0.981934,0.111572,-0.069336,-0.935303,-0.155762,0.059082,101
2020-11-05 12:57:02.127,-0.984375,0.108154,-0.039307,-0.913574,-0.067139,0.164062,101
2020-11-05 12:57:02.147,-0.979248,0.114746,-0.016846,-0.886475,-0.010742,0.273438,101
2020-11-05 12:57:02.167,-1.000488,0.131104,0.002686,-0.888672,-0.059326,0.21582,101
2020-11-05 12:57:02.187,-1.082764,0.109863,-0.031494,-0.898438,-0.072754,0.236328,101
2020-11-05 12:57:02.207,-1.133789,0.064697,-0.081787,-0.960205,-0.052002,0.235107,101
2020-11-05 12:57:02.227,-1.223877,0.019531,-0.134033,-1.042969,-0.107178,0.235107,101
2020-11-05 12:57:02.246,-1.347412,-0.042725,-0.214111,-1.128174,-0.174805,0.193115,101
2020-11-05 12:57:02.266,-1.315918,-0.036865,-0.262207,-1.217041,-0.286621,0.096191,101
2020-11-05 12:57:02.286,-1.202637,0.028076,-0.246338,-1.275879,-0.318115,0.035645,101
2020-11-05 12:57:02.306,-1.118652,0.104492,-0.220947,-1.297852,-0.253662,-0.006836,101
2020-11-05 12:57:02.327,-1.075928,0.124756,-0.179443,-1.247803,-0.14917,-0.081543,101
2020-11-05 12:57:02.347,-0.991455,0.067627,-0.180176,-1.160889,-0.00415,-0.304199,101
2020-11-05 12:57:02.367,-0.904297,-0.011475,-0.223389,-1.056641,0.133545,-0.359131,101
2020-11-05 12:57:02.387,-0.851318,-0.079102,-0.237793,-0.972168,0.153564,-0.080811,101
2020-11-05 12:57:02.407,-0.875488,-0.109619,-0.234375,-0.883301,0.205811,0.127197,101
2020-11-05 12:57:02.427,-0.940674,-0.104004,-0.236572,-0.886475,0.233154,0.125732,101
2020-11-05 12:57:02.447,-1.000488,-0.084961,-0.227051,-0.976562,0.146973,0.107178,101
2020-11-05 12:57:02.467,-1.024902,-0.069092,-0.20752,-1.034912,0.056396,0.158447,101
2020-11-05 12:57:02.487,-1.050049,-0.053467,-0.20166,-1.068848,0.020996,0.179443,101
2020-11-05 12:57:02.506,-1.082031,-0.030762,-0.203125,-1.118408,-0.048584,0.153809,101
2020-11-05 12:57:02.526,-1.04541,-0.048584,-0.205322,-1.119385,-0.155762,0.19873,101
2020-11-05 12:57:02.546,-1.043457,-0.070557,-0.19458,-1.072021,-0.171631,0.226318,101
